,SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3851859,3851860,21,50546,209,13,0.0,0.0,2018-02-17 11:56:54.240,8WQFSJW05M02YKCCQDTY
6660498,6660499,19,12839,59,4,0.0,0.0,2018-02-17 14:38:37.290,V5LKZDQMW0GFQY83QOUU
3478790,3478791,6,49242,395,13,0.0,0.0,2018-02-17 15:03:48.940,V4D6IQSFACTRS6RB3E8Y
4499082,4499083,12,69160,10,18,0.0,0.0,2018-02-17 21:04:12.180,TU0S7AQYV67ITMFFZGKM
5832596,5832597,10,67424,257,18,0.1,0.0,2018-02-18 06:29:16.030,TD73TLGYYSJ421Z8HRKI
6347736,6347737,17,21372,432,6,0.2,0.0,2018-02-18 09:39:06.170,1O4HID6905CAR4FLPGWN
300820,300821,22,88106,151,23,0.0,0.0,2018-02-18 10:15:07.890,2ZYKSG649Y79GCMIYVTZ
1737755,1737756,18,93273,324,24,0.0,0.0,2018-02-18 11:50:54.550,6YZC61EG685726SPEF9R
589322,589323,6,56230,23,15,0.0,0.0,2018-02-18 11:52:01.370,ACLAXU0LM82RHT57CZND
1999558,1999559,12,71916,22,19,0.0,0.0,2018-02-18 13:06:12.210,QEDP99PTZZ47SB6BO7MV
3281288,3281289,17,93644,364,24,0.0,0.0,2018-02-18 14:22:12.580,BVXRB5ESHTAL1UEMYDD6
2684393,2684394,3,32536,294,9,0.0,0.0,2018-02-18 14:33:22.490,VUTDSCCXSW549TVSD02A
3919444,3919445,23,78606,248,20,0.0,0.0,2018-02-18 19:56:05.150,C955F29W19JC8BNHNSOB
4048743,4048744,23,21657,36,6,0.2,0.0,2018-02-18 20:34:58.490,Q7GU5CBYI9YOSI6054H3
6216429,6216430,4,52310,279,14,0.0,0.0,2018-02-18 23:12:27.220,9I1T29CFAOIT7B5A3D1S
1078065,1078066,3,77210,147,20,0.2,0.0,2018-02-19 05:10:41.460,E6SMJSCI1GJQG6L63UYU
2457531,2457532,1,2387,10,1,0.0,0.0,2018-02-19 06:34:25.320,892BOIOW76442JLYAT4P
5779262,5779263,2,57866,403,15,0.0,0.0,2018-02-19 11:32:24.800,2LF62506VTFYDX86CC2M
502881,502882,18,32477,90,9,0.0,0.0,2018-02-19 13:29:19.510,HCULCAJ4I3XUD1TNJAJM
1555117,1555118,9,2346,16,1,0.0,0.0,2018-02-19 14:12:49.440,I7SLP4OYDTYOLW9U2XYP
3095590,3095591,21,3512,336,1,0.0,0.0,2018-02-19 14:42:21.090,16Z5QJ3YBTKVZI12EH1B
4046793,4046794,10,32896,322,9,0.0,0.0,2018-02-19 16:33:53.210,ZXSKRQ0TXYPOWPVLU7VK
4687677,4687678,10,83363,219,22,0.1,0.0,2018-02-19 23:14:26.570,3QOM3O2M7MTGIZFCHW8V
5738814,5738815,21,21016,313,6,0.0,0.0,2018-02-20 09:38:40.940,2IHQ2ES7CFXTH5YMYVM2
2075290,2075291,8,78921,220,20,0.0,0.0,2018-02-20 15:19:37.500,VIGLV3OKZOA4MCCAHXE9
6087324,6087325,11,64630,213,17,0.0,0.0,2018-02-20 20:24:55.240,5FQIISC3MOHZ9MQW3TRM
3298464,3298465,1,8673,312,3,0.1,0.0,2018-02-20 21:28:35.960,P7ROUEZPAVD1NIPDBRB8
4375883,4375884,1,94331,175,24,0.0,0.0,2018-02-21 01:29:47.920,YFAA4S1X0W4DBB0TZ4NQ
3271357,3271358,7,88227,153,23,0.0,0.0,2018-02-21 12:38:30.110,YHKVPG7DG7IF7615V1ZO
5061742,5061743,7,8356,131,3,0.1,0.0,2018-02-21 12:43:54.480,M1VG9OQYBWBOPSCR32P8
5507689,5507690,22,66822,119,17,0.0,0.0,2018-02-21 16:51:06.850,MOUF4LCW6QBWQJZ8BDN7
6350393,6350394,17,29009,69,8,0.2,0.0,2018-02-21 18:15:54.800,3KLATJNGQQUX9G7QRNHD
841918,841919,17,57094,384,15,0.0,0.0,2018-02-21 19:45:48.910,M7WMQ4QVQPCJMMY3VJM7
923088,923089,13,34781,34,9,0.0,0.0,2018-02-21 22:23:37.420,V9YV4PHE4B8XTN5HC6AY
1395454,1395455,6,58745,67,15,0.0,0.0,2018-02-21 23:41:43.340,6B9NMPLOCELJVQC5Y3AU
875900,875901,13,81204,340,21,0.0,0.0,2018-02-22 01:15:04.750,R2LWGWFHPZI9IP38LBPS
234550,234551,8,57493,449,15,0.2,0.0,2018-02-22 01:44:47.120,A1EE6Z8EYQGRXIN2F1VA
1210382,1210383,4,77644,343,20,0.0,0.0,2018-02-22 09:19:14.040,I589Z7MGLWKT2AJK571W
832225,832226,12,35321,68,9,0.1,0.0,2018-02-22 10:36:25.770,5E9MWOIN75XP0QVO9AKT
2481476,2481477,8,4760,294,2,0.0,0.0,2018-02-22 11:19:28.960,G0WGDULVJ61HE1762HDG
3554721,3554722,13,3843,351,1,0.0,0.0,2018-02-22 12:35:35.350,AMJ7I7U1GBNTCW0CQHNZ
688562,688563,19,28903,239,8,0.0,0.0,2018-02-22 13:32:44.890,LE5WGAO15ZN2XHKFHU68
2027095,2027096,15,30673,374,8,0.0,0.0,2018-02-22 15:54:35.650,VVIF8CD7RDJ6ISI7LNBV
3341931,3341932,22,76781,26,20,0.0,0.0,2018-02-22 18:41:19.850,THQNEDU9LEIUUS0CQKOJ
4340957,4340958,4,88386,451,23,0.1,0.0,2018-02-22 22:11:30.070,7MXF1H28DLCJUD27684G
3143380,3143381,20,72354,41,19,0.1,0.0,2018-02-23 00:13:44.230,OT0ZFHK89PM85C72VVV0
501259,501260,20,37363,79,10,0.0,0.0,2018-02-23 02:47:08.670,C5OSKK1I45T84CG2AFYE
6325641,6325642,16,30630,119,8,0.0,0.0,2018-02-23 04:03:32.160,5VH4KBXONZJR6L210VS6
1612351,1612352,9,2493,216,1,0.0,0.0,2018-02-23 06:46:10.070,HQMGBUNAS895MHIIBR5Q
533264,533265,18,47643,18,13,0.0,0.0,2018-02-23 07:17:53.400,OWP7JDHQEUO6OCQD4DUR
2415837,2415838,23,38174,238,10,0.0,0.0,2018-02-23 07:40:18.720,7JYOTJX9TZRT8MAU4EWF
4765266,4765267,5,28227,421,8,0.0,0.0,2018-02-23 08:46:46.970,EJ96JHPOO0T9G1PLBOHY
5456772,5456773,23,41228,266,11,0.2,0.0,2018-02-23 08:58:22.410,0AAWE6ZPY97CTTBBAWMY
2174770,2174771,13,3710,112,1,0.0,0.0,2018-02-23 09:22:42.570,P2CT2KUZ6PABL338Q94A
5782644,5782645,20,69537,4,18,0.0,0.0,2018-02-23 16:35:19.310,KLDR43FSMEZV89KN5TL6
3537550,3537551,16,96366,200,25,0.0,0.0,2018-02-23 17:09:46.720,8ZHGY0WX93Y4AZLM7HXO
822640,822641,7,53776,191,14,0.1,0.0,2018-02-23 21:26:22.350,YQQNZE2P242D4ARKSHZK
3280001,3280002,17,53826,359,14,0.0,0.0,2018-02-23 23:13:14.480,HOV5Y8WC52SHHHJ08UW2
992333,992334,4,58494,330,15,0.0,0.0,2018-02-24 03:31:35.140,PYHAVYFCM0GTMP2H9D2V
5635750,5635751,17,67975,287,18,0.1,0.0,2018-02-24 07:01:22.070,M1C9CG41QEI4U45SCHGQ
3895168,3895169,20,65716,167,17,0.0,0.0,2018-02-24 07:08:46.660,QTNJ79VEPJUY58EFUOFD
815093,815094,21,40802,87,11,0.0,0.0,2018-02-24 10:24:54.790,4KLTU9JPOPURBKDWS3HY
1410734,1410735,11,33145,308,9,0.1,0.0,2018-02-24 12:25:06.120,K2HZ6GQUYHCCXND7WJA8
2051654,2051655,23,78644,240,20,0.0,0.0,2018-02-24 13:27:36.510,1XIOPZXC9058H11X7ZU3
3447949,3447950,19,89793,16,23,0.2,0.0,2018-02-24 17:24:20.860,RSPTOX37LWORAN2UN9XB
6225668,6225669,20,1001,119,1,0.2,0.0,2018-02-24 18:40:20.390,T9IW6QNQRRJJAS0ZCI75
3091445,3091446,11,82745,424,21,0.0,0.0,2018-02-24 18:45:48.420,I4MS9Y4Y7TY1T37LVVED
4544421,4544422,22,44920,342,12,0.1,0.0,2018-02-24 20:21:05.200,XMRNL6R3MJSV4S2UB88P
3361838,3361839,7,34402,217,9,0.0,0.0,2018-02-24 20:23:35.780,SZ7QDRZ1X23X3Z6BZWYP
2546307,2546308,23,36960,452,10,0.0,0.0,2018-02-24 22:00:12.970,6KCUN2QMT5GWZL7KL1PT
2529201,2529202,13,48569,181,13,0.0,0.0,2018-02-25 01:41:40.730,WHDYAWJNH0F7KPLZF83N
4899816,4899817,12,31223,26,8,0.0,0.0,2018-02-25 10:15:30.590,HGO3GM97QW06VBU2LO6A
4984586,4984587,8,38800,9,10,0.1,0.0,2018-02-25 10:21:03.880,YY6SWSAC19PIUST4VSNQ
6699193,6699194,1,12057,134,4,0.0,0.0,2018-02-25 16:40:59.130,1MJF4N4AOW9UUZTA39V4
4548241,4548242,11,48325,235,13,0.0,0.0,2018-02-25 18:36:57.710,3E2ZW2C51EYBEOAJBARH
4244125,4244126,23,18066,451,5,0.1,0.0,2018-02-25 21:20:58.180,5NZFEZ9DBEKRU4ID7N9J
4434774,4434775,12,90397,231,23,0.0,0.0,2018-02-25 22:09:45.340,7ZGH25JMCSZB1QITCI7F
6327694,6327695,19,91461,39,24,0.0,0.0,2018-02-26 00:48:22.880,UEUNW0HF17UN9V6GHCDK
4217477,4217478,12,56165,316,15,0.1,0.0,2018-02-26 02:09:29.420,85EOKC0HFQJDNKV6ZA2I
169358,169359,9,68014,293,18,0.0,0.0,2018-02-26 02:20:58.600,2N5EXI7FYYB2XQKOEM22
6679080,6679081,12,2407,136,1,0.2,0.0,2018-02-26 07:49:15.130,NWH91JO21532TEGUOEMH
464812,464813,5,82600,370,21,0.0,0.0,2018-02-26 09:53:30.070,F0ACS8Y61GNXYR82HL7U
6492225,6492226,11,86320,212,22,0.2,0.0,2018-02-26 12:47:12.090,L344V0AMB41XJVCQD9P9
4156630,4156631,3,78405,139,20,0.1,0.0,2018-02-26 13:38:26.990,HQG2J6C26NQA8SG3T9QH
6525102,6525103,1,94360,158,24,0.1,0.0,2018-02-26 13:53:14.800,MZV2MAXHQ5SIM2LA5KYM
6344369,6344370,10,23954,213,7,0.0,0.0,2018-02-26 17:44:33.300,6QL8B246QLXSAHIV0YQJ
3779606,3779607,15,56060,206,15,0.0,0.0,2018-02-26 18:56:52.780,SVKRRCRCX72MEPHCWVTV
2602826,2602827,14,35457,247,9,0.0,0.0,2018-02-26 21:08:10.920,TPBVCRGP2R3R3Z3R7C7N
2464205,2464206,6,350,60,1,0.2,0.0,2018-02-26 21:20:48.060,QRDTOZJKCEJM93ELD45L
5610732,5610733,12,2831,134,1,0.1,0.0,2018-02-27 01:38:46.470,IMN246UW4CFU46A4X8ZG
6362607,6362608,18,30485,300,8,0.0,0.0,2018-02-27 04:53:21.890,DNVA5FBPJ43CNWMAJJJ8
6605931,6605932,8,69678,357,18,0.0,0.0,2018-02-27 10:06:07.390,FJ1WFQNFZZE7EH73XLTI
2547535,2547536,18,74893,328,19,0.1,0.0,2018-02-27 13:18:12.670,X86QGZI3QWISZ6J5F3R3
4433421,4433422,13,64813,159,17,0.1,0.0,2018-02-27 14:57:22.570,L95KQHEYKQ3RQRDH9NLT
1184800,1184801,22,78490,52,20,0.2,0.0,2018-02-27 15:42:21.560,WGMIFBS3JAHPU7SPS1Z9
3538572,3538573,11,27034,236,7,0.0,0.0,2018-02-27 18:12:21.630,8JMHH18L587BA2MN3FQU
3984063,3984064,4,83862,179,22,0.0,0.0,2018-02-27 20:26:49.330,QESF5G4P4PMQJGRF4Z5P
5179937,5179938,2,74044,136,19,0.0,0.0,2018-02-27 21:24:25.220,5IP157HZ3Q0WVPE1V19Q
6503331,6503332,16,34806,180,9,0.0,0.0,2018-02-28 00:47:39.680,ARJQ3KZBG0OK53KB99MG
6228100,6228101,15,25161,87,7,0.0,0.0,2018-02-28 06:23:55.240,IJHE5Y8WNS3ORUKL66UP
3444121,3444122,1,27937,298,8,0.0,0.0,2018-02-28 11:04:04.230,BRPJBFA9KZ6HP04LVSYN
4429590,4429591,21,40963,323,11,0.0,0.0,2018-02-28 16:01:46.000,A3IQQXYJH2SFNLKOX9JM
5895551,5895552,17,84260,241,22,0.1,0.0,2018-02-28 20:27:11.310,JEB8NJLSK55TBZA0EBSU
167267,167268,10,15437,109,4,0.2,0.0,2018-02-28 21:49:07.250,4PN9F6GLHYTIUA9WOHN0
2633121,2633122,10,46894,246,12,0.0,0.0,2018-03-01 00:52:55.180,LJQPIAYUIOXQCAEP1MUZ
6249909,6249910,17,60187,193,16,0.0,0.0,2018-03-01 01:41:41.000,O4PHKL66HH6GYV32B22T
849482,849483,9,76557,386,20,0.0,0.0,2018-03-01 06:10:12.200,D1BHTHPGV41VFJ5ALCR5
4937361,4937362,5,60578,98,16,0.0,0.0,2018-03-01 12:22:37.130,0HJQYRGPIQ3XHLPZFOI4
6354989,6354990,13,68186,421,18,0.0,0.0,2018-03-01 16:41:33.580,5EG54AN3URWWJ69W6UWC
2237501,2237502,18,35967,347,10,0.0,0.0,2018-03-01 18:39:36.890,G8OFX410DW7T69E1JDOI
3424822,3424823,7,5863,88,2,0.0,0.0,2018-03-02 00:03:11.240,0SSEGWH7VM1G1J7XDAZV
3105516,3105517,5,73462,243,19,0.1,0.0,2018-03-02 00:49:53.500,TAMEBX1RFTBD8E8JRXRY
5136909,5136910,14,82755,90,21,0.0,0.0,2018-03-02 02:06:26.160,AERXY30RMW7GH3THWB04
328249,328250,11,4422,421,2,0.0,0.0,2018-03-02 06:29:49.320,Q5DSJG7U3C9W8W5T4AP1
2464869,2464870,10,83008,230,22,0.0,0.0,2018-03-02 08:41:27.710,Y51BFBC1TORVZU6DQU19
309763,309764,6,35258,255,9,0.0,0.0,2018-03-02 11:09:00.840,4KGXOBTL526JCEYDPNGG
5003576,5003577,22,85710,121,22,0.0,0.0,2018-03-02 11:29:33.910,LUVV5NQYSOXFFP7UOC2Y
279612,279613,15,95177,196,25,0.0,0.0,2018-03-02 12:07:31.560,TUFZ2I5UFR9U68SO9HY3
5802681,5802682,13,78234,292,20,0.2,0.0,2018-03-02 16:21:11.610,D8G73K2TRX7W5WR7YGLT
4895003,4895004,19,87744,3,23,0.0,0.0,2018-03-02 16:34:36.150,8H8RT942ZJ0ZJOIEXZKE
4404067,4404068,7,30809,171,8,0.0,0.0,2018-03-02 22:11:24.870,BXRHI3W3VM8AM2PNP907
3661570,3661571,13,95664,286,25,0.0,0.0,2018-03-02 23:17:18.900,NIRMUO482BR9CIF21SXS
6749011,6749012,11,44138,201,12,0.2,0.0,2018-03-03 00:40:37.190,4YAKBKES3MLD35CQKNA1
6232848,6232849,22,72743,422,19,0.0,0.0,2018-03-03 03:32:09.920,HSDO4UO3E8TRTRDSTXT7
888278,888279,10,51946,311,14,0.0,0.0,2018-03-03 04:19:47.600,SJF8PILWZXU1SYTND74L
140005,140006,16,25804,51,7,0.0,0.0,2018-03-03 04:35:22.550,58Q4NOJ2LGUQP7DNGGLL
2269095,2269096,8,87362,333,23,0.2,0.0,2018-03-03 11:03:43.020,RHWE2RPAIIIXEUVA0C6L
5817268,5817269,18,62854,200,16,0.0,0.0,2018-03-03 12:22:24.010,1HYVF3A4ZEEG6RAE7XUP
4087044,4087045,4,64826,191,17,0.0,0.0,2018-03-03 21:17:25.450,XLIE0O8BJ470L4IUW5XS
2703815,2703816,22,37532,14,10,0.2,0.0,2018-03-03 22:11:23.100,FHZXV63IY36O9B9YKM3K
4212305,4212306,12,24399,170,7,0.0,0.0,2018-03-04 04:35:53.880,D14P9M2XGJN3SLOXAN6R
6312686,6312687,20,37793,311,10,0.0,0.0,2018-03-04 06:31:46.110,OS2NIQFETTYX1FQDG88V
2845634,2845635,3,55756,342,15,0.0,0.0,2018-03-04 11:22:57.190,FWIZSPJEU9CS6YBS2YD9
3684638,3684639,20,72664,271,19,0.0,0.0,2018-03-04 15:29:02.260,GWB14LY9TCY8UK6NPM8R
1217737,1217738,2,67664,43,18,0.0,0.0,2018-03-04 16:49:43.560,TKVI5E9IOQBWCBWZP0DT
2888253,2888254,23,74333,426,19,0.0,0.0,2018-03-04 17:54:06.400,UV0DHC22KM5B5YC454UV
6353083,6353084,4,55140,306,14,0.0,0.0,2018-03-05 02:21:57.420,E6DIOM77ZUNVMGMTFNB7
1113409,1113410,23,94712,428,24,0.0,0.0,2018-03-05 03:10:19.380,Y7LUVWU1AUFIFJMND0VF
2616139,2616140,2,78748,192,20,0.0,0.0,2018-03-05 08:27:36.310,9A3AK9EN6FFQ7KJK3KGF
1947763,1947764,10,14783,335,4,0.0,0.0,2018-03-05 09:10:25.070,ZTED3QTV3W3E130W6OQV
5215172,5215173,9,30367,98,8,0.0,0.0,2018-03-05 12:56:03.800,8CAPNCSDG6TOV1HLFC71
2215467,2215468,17,22368,224,6,0.0,0.0,2018-03-05 15:49:07.180,90N3ZG0TDKT70CP9SXXC
203684,203685,7,89791,170,23,0.0,0.0,2018-03-05 20:49:09.970,ZG5W5WRNUNHME5WMF2X3
3602087,3602088,1,17344,185,5,0.0,0.0,2018-03-06 02:04:33.110,PHR6IFMWXO56TER0A4TN
4217235,4217236,16,95286,409,25,0.0,0.0,2018-03-06 05:04:32.640,LR9N0UO08A0QTPR7ARI2
5910959,5910960,14,79025,43,21,0.0,0.0,2018-03-06 08:18:39.680,YUR1LTK14HCSQ6J5G7UL
2763503,2763504,2,71733,326,19,0.0,0.0,2018-03-06 08:26:38.960,DUCU6PP9DQEAAB57OSM4
3499153,3499154,13,3086,130,1,0.0,0.0,2018-03-06 10:16:21.550,MMYYU7SQ2J4BSBFBV5EQ
3904766,3904767,6,73684,449,19,0.2,0.0,2018-03-06 10:22:20.080,6VQ8MMIOFBMTQQN3VH8D
3998176,3998177,15,76021,444,20,0.0,0.0,2018-03-06 12:23:31.950,RCAOMC1PDBKQ5YH8BGWZ
5364852,5364853,2,70439,306,18,0.0,0.0,2018-03-06 15:03:38.820,X78SBPFXVGQGALQFUID5
4048903,4048904,18,27723,25,8,0.0,0.0,2018-03-06 15:16:27.450,UG6A17G3KEQJHUXL8BDT
61188,61189,12,1146,121,1,0.0,0.0,2018-03-06 17:46:55.520,AP33WUWU06I1J8UAGXK6
3227168,3227169,17,50420,86,13,0.0,0.0,2018-03-06 19:59:53.480,KM1CU91YQNCJ0DLTMBEK
3326199,3326200,18,15739,355,4,0.2,0.0,2018-03-07 03:27:03.700,CENTJK4IPHMOA3TV33BY
44760,44761,19,44126,419,12,0.0,0.0,2018-03-07 04:17:42.860,EM2VS11EZB0CMPKRXYBJ
2402508,2402509,8,67978,115,18,0.0,0.0,2018-03-07 09:33:47.740,V94JSOVNW2EUMTGHCFPD
2465256,2465257,2,69081,286,18,0.0,0.0,2018-03-07 13:15:14.730,YCQ76BJ69ECQCO7NRV9H
3372782,3372783,10,26808,258,7,0.2,0.0,2018-03-07 16:23:22.930,08JGAHKZYMDUNA2JF7ZG
3444558,3444559,17,57658,183,15,0.2,0.0,2018-03-07 17:14:47.540,BQB0MU7ZVVJBA6VM2EHM
5959993,5959994,13,60928,319,16,0.0,0.0,2018-03-07 17:31:02.070,WXAY5JO8MQAZAR4N73HD
3750466,3750467,9,66360,293,17,0.0,0.0,2018-03-07 21:24:15.080,K5C7USB5B3LK1ZFKN8L1
3493854,3493855,14,31920,420,9,0.0,0.0,2018-03-08 03:41:20.540,6TJHV5IQZ2WZGDTXEB13
1761490,1761491,17,59058,184,15,0.0,0.0,2018-03-08 04:11:32.710,EUSBX8NZT0G3KO11QFHF
3679470,3679471,22,97040,22,25,0.0,0.0,2018-03-08 05:49:16.500,VOA1IP9ZE4BMW8RBS3E3
3844519,3844520,12,97330,320,25,0.0,0.0,2018-03-08 10:18:29.760,9Q8TQKC9A8W2212W886A
4694406,4694407,13,94297,39,24,0.0,0.0,2018-03-08 10:52:05.270,UMI3ZXIYLJKER733FHDH
6102892,6102893,10,72451,336,19,0.1,0.0,2018-03-08 13:06:38.870,GG8A1S6922LEKLV2UKJ1
3238539,3238540,11,25680,449,7,0.1,0.0,2018-03-08 17:02:05.770,EK9MP0LMPF0K2BQIBHFN
4570241,4570242,21,82581,338,21,0.0,0.0,2018-03-08 19:24:50.670,RX9G0MD89QVB0EPI73J1
3547964,3547965,10,16045,347,5,0.2,0.0,2018-03-08 19:26:50.510,QTZJKA4WG9P07Q3AL41V
6191054,6191055,22,79177,52,21,0.0,0.0,2018-03-08 22:39:43.220,90FFAMZFFXMYO8LCBGS5
4972082,4972083,4,84569,180,22,0.0,0.0,2018-03-08 23:28:49.010,I0VUM1NGT0S183JNLUTD
6742404,6742405,2,90059,78,23,0.0,0.0,2018-03-09 00:04:33.620,QDYCVTRB98PPGXWLEK5G
5022956,5022957,14,57730,264,15,0.0,0.0,2018-03-09 01:58:53.820,8KTQ0ZM700LLUBNG5CNE
4762695,4762696,14,89984,402,23,0.0,0.0,2018-03-09 04:18:43.210,O6RG3SNYN9BCFQ0LH08E
4105806,4105807,13,21230,89,6,0.0,0.0,2018-03-09 04:23:55.530,8J9A395SMQ41ENRYNVUE
2478320,2478321,6,58662,289,15,0.0,0.0,2018-03-09 05:31:09.000,23GFCEAJ3RRH9SO1EPRE
4764787,4764788,23,85079,323,22,0.0,0.0,2018-03-09 07:28:52.660,HACTMCHOMVHTP9BIQP2Z
6192833,6192834,9,28786,89,8,0.0,0.0,2018-03-09 11:32:00.870,VHMPI1C88269UX54CK03
3104603,3104604,18,44497,436,12,0.0,0.0,2018-03-09 11:33:10.800,7HCWHAYH378R79P5413O
3543379,3543380,15,45573,306,12,0.0,0.0,2018-03-09 13:17:57.140,TPLOJ8ONOADCUCOK6SSD
5539512,5539513,16,74514,173,19,0.1,0.0,2018-03-09 13:28:50.350,H9QQV9572WM0LMY1IOOU
6480270,6480271,12,79870,137,21,0.0,0.0,2018-03-09 15:30:44.520,RQWXL9GYIAL68D81KZOM
6507509,6507510,18,13964,92,4,0.0,0.0,2018-03-09 19:50:39.010,95IQZ2XRMSYGW371FL85
831552,831553,16,70633,366,18,0.0,0.0,2018-03-09 22:18:49.510,XJX6Q0WN0ILY7VX7U5DH
4583325,4583326,13,92017,447,24,0.0,0.0,2018-03-09 22:29:24.860,NEDXU6SROZ1KGO76FAJK
5946724,5946725,14,71121,411,19,0.0,0.0,2018-03-09 23:36:19.290,ED7MGKY7Z5GCA0LZYRKR
3129538,3129539,22,59264,33,16,0.1,0.0,2018-03-10 00:48:12.470,I2BSD2IT7759X9HUFWL2
4938118,4938119,7,74787,204,19,0.0,0.0,2018-03-10 04:45:32.740,LMR1RM6S49MEK8BJOLHH
1320351,1320352,1,64693,57,17,0.2,0.0,2018-03-10 07:12:52.620,4JGUWY9S12137M49UQ2O
5923659,5923660,21,27013,371,7,0.0,0.0,2018-03-10 11:33:29.080,NZX61EG3O119S9EA7G02
3674876,3674877,14,54557,233,14,0.0,0.0,2018-03-10 11:45:28.820,WWN68XIHG4BOVG3M1TEL
3550661,3550662,1,40383,218,11,0.0,0.0,2018-03-10 11:48:46.410,532U3S9O06V9NGVF3831
5069728,5069729,9,74101,141,19,0.2,0.0,2018-03-10 12:04:36.140,I3X0OF16I4CEVGUSRIHU
5436966,5436967,2,52103,114,14,0.0,0.0,2018-03-10 15:03:10.930,PYJWBLOVGM6VKBTIJATM
3911485,3911486,22,54817,442,14,0.0,0.0,2018-03-10 15:24:41.590,FLCUIPIRFE3D57FNBX11
2672770,2672771,11,15921,88,5,0.0,0.0,2018-03-10 22:37:25.380,OQ6MCD53U3KM2X6AF44S
916229,916230,5,44686,391,12,0.0,0.0,2018-03-11 01:16:55.140,Q6VZKMMFSIO75C2K2Z4Z
4706551,4706552,20,61327,138,16,0.0,0.0,2018-03-11 04:05:17.550,LTXTFEIJ2VO84A5TWZ9X
6032906,6032907,5,12893,16,4,0.0,0.0,2018-03-11 04:07:40.460,PIWJRZ9WM07507AK8BFF
1934665,1934666,21,28551,167,8,0.0,0.0,2018-03-11 05:30:39.070,Z08NA2B6OW45W4UNC4OB
6202105,6202106,15,47750,128,13,0.0,0.0,2018-03-11 12:25:53.560,Y6V6WV3S802QHG4DOYQJ
3200078,3200079,14,94192,232,24,0.0,0.0,2018-03-11 13:51:20.230,0BDXE6LX3XSNVK7TIYLF
1058525,1058526,10,18285,372,5,0.0,0.0,2018-03-11 13:59:38.610,X4Q7IY4FZEOA83UOR38I
4240275,4240276,8,43094,282,11,0.2,0.0,2018-03-11 14:36:38.660,Z3IQUOFMPEO89WPO7RIW
174085,174086,15,92023,176,24,0.0,0.0,2018-03-11 15:17:04.550,LRT7U3I8TNGP7YYPW5U5
4397405,4397406,21,98534,62,25,0.0,0.0,2018-03-11 18:05:15.320,8M5UVXWIHEKNKXMAPYZ4
521191,521192,6,14452,451,4,0.0,0.0,2018-03-11 23:13:04.960,8895VIIR8IRE3G42IBS1
90361,90362,11,54314,101,14,0.0,0.0,2018-03-12 02:05:32.620,S89Y6HGQSRUMKY0YST1S
4395206,4395207,14,32707,209,9,0.0,0.0,2018-03-12 04:09:57.510,GEYYJKSKY9RDARM1VHUF
5591027,5591028,2,89321,85,23,0.1,0.0,2018-03-12 06:49:33.070,PF5KAVA4CQT8WH53X9XR
926976,926977,4,41047,362,11,0.2,0.0,2018-03-12 07:09:11.010,U13DDDT300AZEPMT35Z1
4706031,4706032,22,63528,326,17,0.0,0.0,2018-03-12 15:38:04.530,PYZJTSRD5IA4Z2D4M2NU
4234147,4234148,23,82002,40,21,0.0,0.0,2018-03-12 15:52:38.570,LKIMW2E1OD6SGX534NRU
714541,714542,8,56165,198,15,0.1,0.0,2018-03-12 17:07:17.350,MODEGLQK6RWL64JYA80J
3785818,3785819,11,5762,211,2,0.0,0.0,2018-03-12 22:22:49.000,BOYX6RI7DB2M9H6DGJBU
5463077,5463078,15,21887,286,6,0.0,0.0,2018-03-13 09:34:54.550,OVSZ5HLMBTIWN6MJF07F
2332743,2332744,12,36248,316,10,0.0,0.0,2018-03-13 10:10:00.480,LDHQ8EJ8K08627CBMT3I
2030352,2030353,9,5338,48,2,0.0,0.0,2018-03-13 10:13:48.640,DPIPY6OKKMFT7HD5B49D
2837451,2837452,12,25797,416,7,0.2,0.0,2018-03-13 12:26:56.010,GBVTZRYZIW9KITFI2XLT
6500881,6500882,17,8348,51,3,0.0,0.0,2018-03-13 21:40:52.610,PQ0ADMJL3URIKN17378Q
3538200,3538201,19,22936,405,6,0.0,0.0,2018-03-13 21:55:07.370,SIA83ZGZHZ0WSTWNWAUL
2295707,2295708,8,68215,331,18,0.1,0.0,2018-03-13 22:36:38.070,48A8LIVDEJ3YMS00WOBD
6617002,6617003,2,74207,139,19,0.0,0.0,2018-03-14 04:32:41.070,7EOED4T054SJ1PD6EAMF
3072746,3072747,7,91207,400,24,0.0,0.0,2018-03-14 05:48:48.740,D5LOHJWQ7FKUO9NZAIO2
1467369,1467370,8,38018,229,10,0.0,0.0,2018-03-14 09:16:21.060,2DE626VKZC1V5S1Z4X83
5746466,5746467,12,77685,95,20,0.0,0.0,2018-03-14 10:21:34.630,AMFIKKFS8OJZ130OKGRF
920658,920659,10,43804,222,12,0.0,0.0,2018-03-14 12:56:39.700,AMYQA8ZOQC1X5FT7ORD6
2923100,2923101,15,90876,382,24,0.0,0.0,2018-03-14 15:21:04.440,5FR7WWP4CXWBK49LPPF0
1854480,1854481,19,87865,448,23,0.0,0.0,2018-03-14 20:51:57.640,W4IXD9G7D5RQ6RGTEPXL
4104039,4104040,5,70980,451,18,0.0,0.0,2018-03-14 21:08:23.960,H4JTS0YSXETVLCVRSFQ0
6216285,6216286,14,61740,95,16,0.2,0.0,2018-03-14 21:32:11.270,5KD6336U4XHZ3NUXMQJ0
